cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,tran_id,file_num,memo_cd,memo_text,sub_id
C00613489,N,12P,P2022,2.0220721952503242e+17,24E,ORG,LEARFIELD COMMUNICATIONS INC.,JEFFERSON CITY,MO,65109,NA,NA,NA,3072,S2MO00593,S2MO00593,SE.125426,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503242e+17,24E,ORG,LEARFIELD COMMUNICATIONS INC.,JEFFERSON CITY,MO,65109,NA,NA,NA,3072,S2MO00593,S2MO00593,SE.125427,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503242e+17,24E,ORG,LEARFIELD COMMUNICATIONS INC.,JEFFERSON CITY,MO,65109,NA,NA,NA,3072,S2MO00593,S2MO00593,SE.125428,1618865,NA,NA,4072820221553291300
C00613489,N,12P,P2022,2.0220721952503242e+17,24E,ORG,LEARFIELD COMMUNICATIONS INC.,JEFFERSON CITY,MO,65109,NA,NA,NA,1507,S2MO00593,S2MO00593,SE.125429,1618865,NA,NA,4072820221553291300
C00135558,A,M3,P2022,2.0220720952223962e+17,24A,ORG,FACEBOOK.COM,PALO ALTO,CA,943011688,NA,NA,NA,25,S8MO00160,S8MO00160,500270050,1617654,NA,NA,4081020221563894e3
C00552851,A,M5,P2022,202207269525056260,24E,ORG,ALLEGIANCE DIRECT LLC,LEESBURG,VA,201762830,NA,NA,NA,6645,H2MO07143,H2MO07143,E37E8E55934FC46FA935,1619660,NA,NA,4073020221553611e3
C00552851,A,M5,P2022,202207269525056260,24E,ORG,CONNELL DONATELLI,ALEXANDRIA,VA,223143109,NA,NA,NA,796,H2MO07143,H2MO07143,ECDD0C08DD09C4A55941,1619660,NA,NA,4073020221553611e3
C00552851,A,M5,P2022,202207269525056300,24E,ORG,ENVISION MARKETING,LYNCHBURG,VA,245024202,NA,NA,NA,6119,H2MO07143,H2MO07143,E9EB1E207E17348ADB38,1619660,NA,NA,4073020221553611e3
C00552851,A,M5,P2022,202207269525056300,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,129,H2MO07143,H2MO07143,E38A82D458F24448B926,1619660,NA,NA,4073020221553611e3
C00552851,A,M5,P2022,202207269525056300,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,60,H2MO07143,H2MO07143,E464F30885D33420CB55,1619660,NA,NA,4073020221553611e3
C00552851,A,M5,P2022,202207269525056300,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,52,H2MO07143,H2MO07143,E267794C7F16D40C0ACC,1619660,NA,NA,4073020221553611e3
C00552851,A,M5,P2022,202207269525056300,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,8,H2MO07143,H2MO07143,E19B8683A6A554A479CE,1619660,NA,NA,4073020221553611e3
C00552851,A,M5,P2022,202207269525056320,24E,ORG,O2M DIGITAL,LOVELAND,CO,805370881,NA,NA,NA,769,H2MO07143,H2MO07143,E4384BD0EE07C4BD78A2,1619660,NA,NA,4073020221553611e3
C00776385,N,12P,P2022,202207219525012670,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,350000,S2MO00593,S2MO00593,SE.4551,1618586,NA,NA,4072720221552924700
C00776385,N,12P,P2022,202207219525012670,24E,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,270000,S2MO00544,S2MO00544,SE.4552,1618586,NA,NA,4072720221552924700
C00776385,N,12P,P2022,202207219525012670,24A,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,NA,11045,S2MO00593,S2MO00593,SE.4561,1618586,NA,NA,4072720221552924700
C00448696,N,M7,P2022,202207209522246750,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,95,S2MO00544,S2MO00544,E1131998146BD447FA22,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246750,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,409,S2MO00544,S2MO00544,E184D84BD9E7449CAA27,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246720,24E,ORG,ALLEGIANCE DIRECT LLC,PURCELLVILLE,VA,201323320,NA,NA,NA,10222,S2MO00544,S2MO00544,E700EDE82C0FF4EAEB5A,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246720,24E,ORG,ALLIANCE STRATEGIES GROUP INC.,BOCA RATON,FL,334871358,NA,NA,NA,2587,S2MO00544,S2MO00544,E2B0766BE322346B794D,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246720,24E,ORG,CONSERVATIVE CONNECTOR LLC,GREENWOOD,IN,461431464,NA,NA,NA,1478,S2MO00544,S2MO00544,E4D10CB1DD8964F8FBEF,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246720,24E,ORG,ENVISION PRINTERS/MARKETING,LEESBURG,VA,20176,NA,NA,NA,6592,S2MO00544,S2MO00544,EC1172E07359E47FB960,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246720,24E,ORG,O2M DIGITAL,LOVELAND,CO,805370881,NA,NA,NA,1250,S2MO00544,S2MO00544,E534606EF04CB495EB2A,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246720,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,63,S2MO00544,S2MO00544,E221F75A4238B4A00BFB,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246720,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,116,S2MO00544,S2MO00544,E83F62B45694B4D82927,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2022,202207209522246720,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,378,S2MO00544,S2MO00544,E09919D39A3E846428AE,1617724,NA,NA,4072520221544283e3
C00448696,N,M7,P2024,202207209522246750,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,3,S8MO00160,S8MO00160,EFEE0F77D8C494C9F964,1617724,NA,NA,4072520221544283e3
C00432260,A,M4,P2022,202208049525117e3,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,17,H2MO07143,H2MO07143,SE.21705,1621375,NA,NA,4081020221563894e3
C00432260,A,M4,P2022,202208049525117020,24E,ORG,THE MAIL HAUS,DE PERE,WI,54115,NA,NA,NA,1535,H2MO07143,H2MO07143,SE.31200,1621375,NA,NA,4081020221563894e3
C00432260,A,M4,P2022,202208049525117020,24E,ORG,THE LUKENS COMPANY,ARLINGTON,VA,22206,NA,NA,NA,1581,H2MO07143,H2MO07143,SE.31199,1621375,NA,NA,4081020221563894e3
C00432260,A,M5,P2022,202208049525117500,24E,ORG,THE MAIL HAUS,DE PERE,WI,54115,NA,NA,NA,2677,H2MO07143,H2MO07143,SE.26651,1621378,NA,NA,4081020221563894300
C00432260,A,M5,P2022,202208049525117500,24E,ORG,THE LUKENS COMPANY,ARLINGTON,VA,22206,NA,NA,NA,3220,H2MO07143,H2MO07143,SE.26650,1621378,NA,NA,4081020221563894300
C00432260,A,M5,P2022,202208049525117500,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,20,H2MO07143,H2MO07143,SE.26652,1621378,NA,NA,4081020221563894300
C00432260,A,M5,P2022,202208049525117470,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,NA,26,H2MO07143,H2MO07143,SE.31197,1621378,NA,NA,4081020221563894e3
C00798611,A,12P,P2022,202208029525112030,24A,ORG,ALL MAIL USA,MARYLAND HEIGHTS,MO,63043,NA,NA,NA,6621,H8MO01143,H8MO01143,SE.4179,1621061,NA,NA,4080620221563370500
C00798611,A,12P,P2022,202208029525112030,24A,ORG,CHEMISTRY PR AND MULTIMEDIA,ST LOUIS,MO,63118,NA,NA,NA,20000,H8MO01143,H8MO01143,SE.4177,1621061,NA,NA,4080620221563370500
C00798611,A,12P,P2022,202208029525112030,24A,ORG,MJ ROSS GROUP,PORTLAND,OR,97280,NA,NA,NA,25000,H8MO01143,H8MO01143,SE.4174,1621061,NA,NA,4080620221563370500
C00798611,A,12P,P2022,202208029525112030,24A,ORG,MJ ROSS GROUP,PORTLAND,OR,97280,NA,NA,NA,10000,H8MO01143,H8MO01143,SE.4175,1621061,NA,NA,4080620221563370500
C00798611,N,12P,P2022,202207219525035360,24A,ORG,MARKS QUICK PRINTING,ST LOUIS,MO,63132,NA,NA,NA,8140,H8MO01143,H8MO01143,SE.4150,1618939,NA,NA,4072820221553291300
C00798611,N,12P,P2022,202207219525035360,24A,ORG,MJ ROSS GROUP,PORTLAND,OR,97280,NA,NA,NA,10000,H8MO01143,H8MO01143,SE.4152,1618939,NA,NA,4072820221553291300
C00804732,N,12P,P2022,202208119525276100,24E,ORG,MAIN STREET MEDIA GROUP,ALEXANDRIA,VA,22313,NA,NA,NA,220000,S2MO00544,S2MO00544,SE.4215,1623181,NA,NA,4081620221564942300
C00804732,N,12P,P2022,202208119525276100,24E,ORG,MAIN STREET MEDIA GROUP,ALEXANDRIA,VA,22313,NA,NA,NA,10000,S2MO00544,S2MO00544,SE.4217,1623181,NA,NA,4081620221564942300
C00483693,N,M6,P2022,202206149514860600,24E,ORG,SIERRA CLUB,OAKLAND,CA,946123546,NA,NA,NA,10,H4MO05234,H4MO05234,VVAJ5ARC1G5,1602074,NA,NA,4061520221530203e3
C00804997,A,12P,P2022,202207269525051550,24E,ORG,CONVERGENCE MEDIA LLC,ALEXANDRIA,VA,22314,NA,NA,NA,20500,S2MO00593,S2MO00593,SE24.4704,1619571,X,NA,4080320221554535400
C00804997,A,12P,P2022,202207269525051550,24E,ORG,CONVERGENCE MEDIA LLC,ALEXANDRIA,VA,22314,NA,NA,NA,12759,S2MO00593,S2MO00593,SE24.3490,1619571,NA,NA,4080320221554535400
C00804997,A,12P,P2022,202207269525051550,24E,ORG,DEL CIELO MEDIA LLC,ALEXANDRIA,VA,22301,NA,NA,NA,199850,S2MO00593,S2MO00593,SE24.3453,1619571,NA,NA,4080320221554535400
C00432260,A,M3,P2022,202206159514914900,24E,ORG,THE LUKENS COMPANY,ARLINGTON,VA,22206,NA,NA,NA,2247,H2MO07143,H2MO07143,SE.21703,1602379,NA,NA,4061720221530342e3
C00432260,A,M3,P2022,202206159514914900,24E,ORG,THE MAIL HAUS,DE PERE,WI,54115,NA,NA,NA,1546,H2MO07143,H2MO07143,SE.21704,1602379,NA,NA,4061720221530342e3
C00448696,N,M6,P2022,202206209515128580,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,647,S2MO00544,S2MO00544,E43C9FE67B8504E2ABE6,1604432,NA,NA,4062320221531139e3
C00448696,N,M6,P2022,202206209515128580,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,386,S2MO00544,S2MO00544,E2EC17C78C0A1454D838,1604432,NA,NA,4062320221531138600
C00448696,N,M6,P2022,202206209515128580,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,127,S2MO00544,S2MO00544,E9F3F259E1378468A939,1604432,NA,NA,4062320221531139e3
C00448696,N,M6,P2022,202206209515128580,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,NA,NA,NA,540,S2MO00544,S2MO00544,EF1716BE7CCB64232A03,1604432,NA,NA,4062320221531138600
C00552851,N,M6,P2022,202206209515130430,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,7,H2MO07143,H2MO07143,E4AD106BE6D874601882,1604444,NA,NA,4062320221531138600
C00552851,N,M6,P2022,202206209515130400,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,305,H2MO07143,H2MO07143,EB95E89948BAC46FFA8C,1604444,NA,NA,4062320221531138600
C00552851,N,M6,P2022,202206209515130400,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,155,H2MO07143,H2MO07143,E8710C0D45F864F4AA6C,1604444,NA,NA,4062320221531138600
C00552851,N,M6,P2022,202206209515130400,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,NA,38,H2MO07143,H2MO07143,E54D6242883BA4CE6A68,1604444,NA,NA,4062320221531138600
C00552851,N,M6,P2022,202206209515130370,24E,ORG,CONNELL DONATELLI,ALEXANDRIA,VA,223143109,NA,NA,NA,941,H2MO07143,H2MO07143,ED483EE77D421435AB9E,1604444,NA,NA,4062320221531138600
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,NA,11630,S2MO00593,S2MO00593,SE.4523,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,725000,S2MO00593,S2MO00593,SE.4388,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,325000,S2MO00544,S2MO00544,SE.4390,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,50000,S2MO00536,S2MO00536,SE.4391,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,100000,S2MO00544,S2MO00544,SE.4428,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,204433,S2MO00544,S2MO00544,SE.4447,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,295566,S2MO00593,S2MO00593,SE.4448,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,NA,60000,S2MO00593,S2MO00593,SE.4515,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,NA,15465,S2MO00544,S2MO00544,SE.4419,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,NA,13334,S2MO00593,S2MO00593,SE.4421,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,NA,7660,S2MO00593,S2MO00593,SE.4475,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,NA,6900,S2MO00544,S2MO00544,SE.4476,1612313,NA,NA,4072720221552924700
C00341396,N,Q2,P2022,2.0220715952203878e+17,24E,ORG,"UPLAND SOFTWARE, INC.",DALLAS,TX,753205921,NA,NA,NA,1488,S2MO00528,S2MO00528,500032944,1615629,NA,NA,4072820221553291300
C00806976,A,12P,P2022,202210039532050370,24E,ORG,CATAMARAN CONSULTING,LOS ANGELES,CA,90027,NA,NA,NA,22310,H2MO04207,H2MO04207,SE.4128,1633499,NA,NA,4100420221587416e3
C00806976,N,Q3,P2022,202210039532050460,24E,ORG,CATAMARAN CONSULTING,LOS ANGELES,CA,90027,NA,NA,NA,17680,H2MO04207,H2MO04207,SE.4135,1633505,NA,NA,4100320221587379e3
C00806976,N,Q3,P2022,202210039532050460,24A,ORG,CATAMARAN CONSULTING,LOS ANGELES,CA,90027,NA,NA,NA,12500,H2MO04199,H2MO04199,SE.4154,1633505,NA,NA,4100320221587379e3
C00806976,N,Q3,P2022,202210039532050460,24A,ORG,CATAMARAN CONSULTING,LOS ANGELES,CA,90027,NA,NA,NA,12500,H2MO04199,H2MO04199,SE.4155,1633505,NA,NA,4100320221587379e3
C00806976,N,Q3,P2022,202210039532050460,24A,ORG,CATAMARAN CONSULTING,LOS ANGELES,CA,90027,NA,NA,NA,4309,H2MO04199,H2MO04199,SE.4179,1633505,X,NA,4100320221587379e3
C00806976,N,Q3,P2022,202210039532050460,24A,ORG,CATAMARAN CONSULTING,LOS ANGELES,CA,90027,NA,NA,NA,4309,H2MO04199,H2MO04199,SE.4180,1633505,X,NA,4100320221587379e3
C00806976,N,Q3,P2022,202210039532050460,24A,ORG,CATAMARAN CONSULTING,LOS ANGELES,CA,90027,NA,NA,NA,16809,H2MO04199,H2MO04199,SE.4159,1633505,NA,NA,4100320221587379e3
C00687103,A,M3,P2022,202209239531815170,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,5553,S2MO00544,S2MO00544,SE24.7838,1632295,NA,NA,4092420221576828e3
C00687103,A,M3,P2022,202209239531815170,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,6479,S2MO00544,S2MO00544,SE24.8909,1632295,NA,NA,4092420221576828e3
C00687103,A,M3,P2022,202209239531815200,24E,ORG,IN PURSUIT OF LLC,ARLINGTON,VA,22201,NA,NA,NA,40000,S2MO00544,S2MO00544,SE24.7841,1632295,NA,NA,4092420221576828e3
C00687103,A,M3,P2022,202209239531815200,24E,ORG,TARGETED VICTORY,ARLINGTON,VA,22201,NA,NA,NA,500,S2MO00544,S2MO00544,SE24.8874,1632295,NA,NA,4092420221576829e3
C00687103,A,M3,P2022,202209239531815200,24E,ORG,TARGETED VICTORY,ARLINGTON,VA,22201,NA,NA,NA,506,S2MO00544,S2MO00544,SE24.8900,1632295,NA,NA,4092420221576829e3
C00687103,A,M3,P2022,202209239531815200,24E,ORG,TARGETED VICTORY,ARLINGTON,VA,22201,NA,NA,NA,500,S2MO00544,S2MO00544,SE24.8922,1632295,NA,NA,4092420221576829e3
C00687103,A,M4,P2022,202209239531815230,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,7034,S2MO00544,S2MO00544,SE24.8928,1632297,NA,NA,4092620221576949e3
C00687103,A,M4,P2022,202209239531815230,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,8330,S2MO00544,S2MO00544,SE24.9066,1632297,NA,NA,4092620221576949e3
C00687103,A,M4,P2022,202209239531815230,24E,ORG,IN PURSUIT OF LLC,ARLINGTON,VA,22201,NA,NA,NA,100000,S2MO00544,S2MO00544,SE24.8926,1632297,NA,NA,4092620221576949e3
C00687103,A,M4,P2022,202209239531815230,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,70471,NA,NA,NA,12500,S2MO00544,S2MO00544,SE24.9060,1632297,NA,NA,4092620221576949e3
C00687103,A,M4,P2022,202209239531815230,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,70471,NA,NA,NA,9900,S2MO00544,S2MO00544,SE24.9061,1632297,NA,NA,4092620221576949e3
C00687103,A,M4,P2022,202209239531815230,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,8600,S2MO00544,S2MO00544,SE24.8932,1632297,NA,NA,4092620221576949e3
C00687103,A,M4,P2022,202209239531815260,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,4560,S2MO00544,S2MO00544,SE24.9067,1632297,NA,NA,4092620221576949e3
C00687103,A,M5,P2022,202209239531815330,24E,ORG,TARGETED VICTORY LLC,ARLINGTON,VA,22201,NA,NA,NA,3652,S2MO00544,S2MO00544,SE24.9160,1632298,NA,NA,4092420221576829e3
C00687103,A,M5,P2022,202209239531815300,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,70471,NA,NA,NA,3000,S2MO00544,S2MO00544,SE24.9170,1632298,NA,NA,4092420221576829e3
C00687103,A,M5,P2022,202209239531815300,24E,ORG,IN PURSUIT OF LLC,ARLINGTON,VA,22201,NA,NA,NA,125000,S2MO00544,S2MO00544,SE24.9082,1632298,NA,NA,4092420221576829e3
C00687103,A,M5,P2022,202209239531815300,24E,ORG,IN PURSUIT OF LLC,ARLINGTON,VA,22201,NA,NA,NA,150000,S2MO00544,S2MO00544,SE24.9171,1632298,NA,NA,4092420221576829e3
C00687103,A,M5,P2022,202209239531815300,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,8886,S2MO00544,S2MO00544,SE24.9086,1632298,NA,NA,4092420221576829e3
C00687103,A,M5,P2022,202209239531815300,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,8886,S2MO00544,S2MO00544,SE24.9148,1632298,NA,NA,4092420221576829e3
C00687103,A,M5,P2022,202209239531815300,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,11775,S2MO00544,S2MO00544,SE24.9090,1632298,NA,NA,4092420221576829e3
C00687103,A,M5,P2022,202209239531815300,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,16050,S2MO00544,S2MO00544,SE24.9139,1632298,NA,NA,4092420221576829e3
C00687103,A,M5,P2022,202209239531815300,24E,ORG,TARGETED VICTORY LLC,ARLINGTON,VA,22201,NA,NA,NA,700,S2MO00544,S2MO00544,SE24.9124,1632298,NA,NA,4092420221576829e3
C00687103,A,M3,P2022,202209239531815200,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,2240,S2MO00544,S2MO00544,SE24.7839,1632295,NA,NA,4092420221576829e3
C00687103,A,M3,P2022,202209239531815200,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,2100,S2MO00544,S2MO00544,SE24.8913,1632295,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815420,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,41488,S2MO00544,S2MO00544,SE24.9308,1632299,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815420,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,11820,S2MO00544,S2MO00544,SE24.10317,1632299,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815420,24E,ORG,CANVASS AMERICA LLC,WARRENTON,VA,20186,NA,NA,NA,85000,S2MO00544,S2MO00544,SE24.9288,1632299,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815420,24E,ORG,IN PURSUIT OF LLC,ARLINGTON,VA,22201,NA,NA,NA,150000,S2MO00544,S2MO00544,SE24.9196,1632299,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815420,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,12500,S2MO00544,S2MO00544,SE24.9283,1632299,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815420,24E,ORG,TARGETED VICTORY LLC,ARLINGTON,VA,22201,NA,NA,NA,500,S2MO00544,S2MO00544,SE24.9278,1632299,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815400,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,9996,S2MO00544,S2MO00544,SE24.9185,1632299,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815420,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,18225,S2MO00544,S2MO00544,SE24.9193,1632299,NA,NA,4092420221576829e3
C00687103,A,M6,P2022,202209239531815420,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,16500,S2MO00544,S2MO00544,SE24.9316,1632299,NA,NA,4092420221576829e3
C00687103,A,M7,P2022,202209239531815550,24E,ORG,IN PURSUIT OF LLC,ARLINGTON,VA,22201,NA,NA,NA,150000,S2MO00544,S2MO00544,SE24.10699,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,202209239531815550,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,12500,S2MO00544,S2MO00544,SE24.10416,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181558e+17,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,12500,S2MO00544,S2MO00544,SE24.10697,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181562e+17,24E,ORG,TARGETED VICTORY LLC,ARLINGTON,VA,22201,NA,NA,NA,500,S2MO00544,S2MO00544,SE24.10426,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181562e+17,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,73882,S2MO00544,S2MO00544,SE24.10695,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181558e+17,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,35299,S2MO00544,S2MO00544,SE24.10641,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181558e+17,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,36280,S2MO00544,S2MO00544,SE24.10696,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181558e+17,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,12850,S2MO00544,S2MO00544,SE24.10386,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181558e+17,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,36280,S2MO00544,S2MO00544,SE24.10713,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181558e+17,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,2500,S2MO00544,S2MO00544,SE24.10700,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181562e+17,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,73216,S2MO00544,S2MO00544,SE24.10640,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,202209239531815550,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,11144,S2MO00544,S2MO00544,SE24.10665,1632300,NA,NA,4092620221576949e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,56052,S2MO00544,S2MO00544,SE24.12054,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815700,24E,ORG,IN PURSUIT OF,ARLINGTON,VA,22201,NA,NA,NA,350000,S2MO00544,S2MO00544,SE24.10779,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815700,24E,ORG,IN PURSUIT OF,ARLINGTON,VA,22201,NA,NA,NA,9500,S2MO00544,S2MO00544,SE24.11060,1632301,NA,NA,4092420221576829e3
