Vendor,Department,Description,Check #,Check Date,Amount
BATTERY OUTFITTERS,PUBLIC WORKS FLEET MAINTENANCE,BATTERIES AND ITEMS FOR INVENT,656839,2022-09-23T00:00:00Z,311.95
FECHTEL BEVERAGE,PARKS & RECREATION,Beer Concession,656870,2022-09-23T00:00:00Z,112
CALIBRATED PRODUCTS INC,PUBLIC WORKS FLEET MAINTENANCE,"HYDRALIC PUMP,VALVES SUPPLIES",656849,2022-09-23T00:00:00Z,1926.74
GREAT RIVERS COUNCIL 653,CONVENTION & TOURISM,tourism development - Scouting,656877,2022-09-23T00:00:00Z,25000
BOONE CNTY HISTORICAL SOCIETY,CONVENTION & TOURISM,annual dues - Boone  County Hi,656845,2022-09-23T00:00:00Z,250
GULF STATES DISTRIBUTORS INC,POLICE,FY2021 TRU ammo order,656878,2022-09-23T00:00:00Z,2856
COUNTY OF BOONE,ELECTRIC ADMINISTRATION,"Recording of easements, deeds",656859,2022-09-23T00:00:00Z,81
COUNTY OF BOONE,COMMUNITY DEVELOPMENT,Legal Fees for Recording,656859,2022-09-23T00:00:00Z,39
COLUMBIA LANDCARE LLC,WATER PRODUCTION,"Lawncare services at WTP, well",14515,2022-09-23T00:00:00Z,218.75
COLUMBIA LANDCARE LLC,WATER PRODUCTION,"Lawncare services at WTP, well",14515,2022-09-23T00:00:00Z,257.5
COLUMBIA LANDCARE LLC,WATER PRODUCTION,"Lawncare services at WTP, well",14515,2022-09-23T00:00:00Z,257.5
COLUMBIA LANDCARE LLC,WATER PRODUCTION,"Lawncare services at WTP, well",14515,2022-09-23T00:00:00Z,1004.25
COLUMBIA LANDCARE LLC,WATER PRODUCTION,"Lawncare services at WTP, well",14515,2022-09-23T00:00:00Z,473.75
COLUMBIA LANDCARE LLC,WATER PRODUCTION,"Lawncare services at WTP, well",14515,2022-09-23T00:00:00Z,144
COLUMBIA LANDCARE LLC,WATER PRODUCTION,"Lawncare services at WTP, well",14515,2022-09-23T00:00:00Z,175.1
COLUMBIA LANDCARE LLC,WATER PRODUCTION,"Lawncare services at WTP, well",14515,2022-09-23T00:00:00Z,2188.75
CROWN POWER & EQUIPMENT,PUBLIC WORKS FLEET MAINTENANCE,OWA PARTS AND SUPPLIES FOR INV,656860,2022-09-23T00:00:00Z,235.4
CROWN POWER & EQUIPMENT,PUBLIC WORKS FLEET MAINTENANCE,OWA PARTS AND SUPPLIES FOR INV,656860,2022-09-23T00:00:00Z,4780.25
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,656844,2022-09-23T00:00:00Z,253.02
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,656844,2022-09-23T00:00:00Z,72.37
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,656844,2022-09-23T00:00:00Z,509.97
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,OWA-BOB MCCOSH FLEET MAINTAINE,656844,2022-09-23T00:00:00Z,352.31
BEE-SEEN SIGN INC,COMMUNITY DEVELOPMENT,SIGNS FOR ADOPT-A-SPOTS & LITT,656840,2022-09-23T00:00:00Z,70
FLETCHER REINHARDT COMPANY,ELECTRIC TRANS & DISTRIB,"PVC ELBOW, STEEL ELBOWS AND CO",14518,2022-09-23T00:00:00Z,4709.36
FABICK & COMPANY,PUBLIC WORKS FLEET MAINTENANCE,SUPPLIES PURCHASED FOR FLEET V,656868,2022-09-23T00:00:00Z,122.8
FABICK & COMPANY,PUBLIC WORKS FLEET MAINTENANCE,SUPPLIES PURCHASED FOR FLEET V,656868,2022-09-23T00:00:00Z,281.48
FABICK & COMPANY,PUBLIC WORKS FLEET MAINTENANCE,OWA-FABICK CAT FLEET MAINTAINE,656868,2022-09-23T00:00:00Z,955.29
FABICK & COMPANY,PUBLIC WORKS FLEET MAINTENANCE,OWA-FABICK CAT FLEET MAINTAINE,656868,2022-09-23T00:00:00Z,803.95
FABICK & COMPANY,PUBLIC WORKS FLEET MAINTENANCE,OWA-FABICK CAT FLEET MAINTAINE,656868,2022-09-23T00:00:00Z,599.82
FABICK & COMPANY,PUBLIC WORKS FLEET MAINTENANCE,OWA-FABICK CAT FLEET MAINTAINE,656868,2022-09-23T00:00:00Z,1044.01
FABICK & COMPANY,ELECTRIC ADMINISTRATION,Light Tower Rental,656868,2022-09-23T00:00:00Z,1271.5
FIRE SAFETY INC,ELECTRIC PRODUCTION,Fire extinguisher service and,656872,2022-09-23T00:00:00Z,292.33
FIRE SAFETY INC,PUBLIC WORKS FLEET MAINTENANCE,FIRE EXTINGUISHERS AND SUPPLIE,656872,2022-09-23T00:00:00Z,125.91
FIRE SAFETY INC,PUBLIC WORKS FLEET MAINTENANCE,FIRE EXTINGUISHERS AND SUPPLIE,656872,2022-09-23T00:00:00Z,136.42
FIRE SAFETY INC,WATER TRANS & DISTRIB,Fire extinguishers,656872,2022-09-23T00:00:00Z,1863.33
GRAYBAR ELECTRIC CO,ELECTRIC TRANS & DISTRIB,FY 2022 FR Clothing order for,656876,2022-09-23T00:00:00Z,810.63
GRAYBAR ELECTRIC CO,ELECTRIC TRANS & DISTRIB,FY 2022 FR Clothing order for,656876,2022-09-23T00:00:00Z,176.22
GRAYBAR ELECTRIC CO,ELECTRIC TRANS & DISTRIB,FY 2022 FR Clothing order for,656876,2022-09-23T00:00:00Z,88.11
GRAYBAR ELECTRIC CO,ELECTRIC TRANS & DISTRIB,WERNER CO D7120-2LV,656876,2022-09-23T00:00:00Z,906.62
GRAYBAR ELECTRIC CO,ELECTRIC TRANS & DISTRIB,FY 2022 FR Clothing order for,656876,2022-09-23T00:00:00Z,4548.62
AMERENUE,CULTURAL AFFAIRS,3700 PONDEROSA DRIVE,656829,2022-09-23T00:00:00Z,30.33
AMERENUE,CULTURAL AFFAIRS,"10 N 4TH, BLIND BOONE HOME",656829,2022-09-23T00:00:00Z,30.63
STRATEGIC GOVERNMENT RESOURCES INC,CITY MANAGER,PUBLIC WORKS DIRECTOR RECRUITM,656935,2022-09-23T00:00:00Z,14845
STRATEGIC GOVERNMENT RESOURCES INC,CITY MANAGER,IT DIRECTOR RECRUITMENT,656935,2022-09-23T00:00:00Z,15070
BG SERVICES ARKANSAS,PUBLIC WORKS FLEET MAINTENANCE,CUST # 00-0009001,656842,2022-09-23T00:00:00Z,1556.4
NEXTRAQ LLC,ELECTRIC PRODUCTION,ACCT # 816363,14527,2022-09-23T00:00:00Z,13.95
FERRELLGAS LP,FIRE,ACCT # 6741804,656871,2022-09-23T00:00:00Z,100
FERRELLGAS LP,FIRE,ACCT # 6741804,656871,2022-09-23T00:00:00Z,100
FERRELLGAS LP,FIRE,ACCT # 6741804,656871,2022-09-23T00:00:00Z,100
FERRELLGAS LP,FIRE,ACCT # 6741804,656871,2022-09-23T00:00:00Z,100
FERRELLGAS LP,FIRE,ACCT # 6741804,656871,2022-09-23T00:00:00Z,100
FERRELLGAS LP,FIRE,ACCT # 6741804,656871,2022-09-23T00:00:00Z,60
FERRELLGAS LP,FIRE,ACCT # 6741804,656871,2022-09-23T00:00:00Z,120
M & M GOLF CARS LLC,PARKS & RECREATION,M&M Golf Cars,656887,2022-09-23T00:00:00Z,705
DH PACE COMPANY INC,PARKS & RECREATION,contract 27/2017 FRONT DOOR RE,14516,2022-09-23T00:00:00Z,6617
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,656919,2022-09-23T00:00:00Z,35
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,656919,2022-09-23T00:00:00Z,35
AVO MULTI-AMP CORP,ELECTRIC TRANS & DISTRIB,CUST # 0000016357,14513,2022-09-23T00:00:00Z,48361.43
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,14537,2022-09-23T00:00:00Z,2348.55
KENTON BROTHERS LOCKSMITHS INC,PUBLIC WORKS PARKING,Parking Garage Phase 2 Camera,14522,2022-09-23T00:00:00Z,10797.48
MOORE & SHRYOCK,CAPITAL PROJECT,REAL ESTATE APPRAISAL REPORTS,656915,2022-09-23T00:00:00Z,1800
MOORE & SHRYOCK,CAPITAL PROJECT,307 AND 309 ST JAMES ST,656915,2022-09-23T00:00:00Z,1500
JOB POINT,COMMUNITY DEVELOPMENT,Job Point Vocational Training,656885,2022-09-23T00:00:00Z,4831.5
JOB POINT,COMMUNITY DEVELOPMENT,Job Point Vocational Training,656884,2022-09-23T00:00:00Z,15250.5
MFA PETROLEUM COMPANY,PUBLIC WORKS FLEET MAINTENANCE,CUST # 6689578,656891,2022-09-23T00:00:00Z,1887.16
MFA PETROLEUM COMPANY,PUBLIC WORKS FLEET MAINTENANCE,CUST # 6689578,656891,2022-09-23T00:00:00Z,4138.19
MFA PETROLEUM COMPANY,PUBLIC WORKS FLEET MAINTENANCE,CUST # 6689578,656891,2022-09-23T00:00:00Z,2077.6
MISSOURIAN PUBLISHING ASSOCIATION INC,PUBLIC WORKS TRANSIT,ORD 31011567,656855,2022-09-23T00:00:00Z,370
MISSOURIAN PUBLISHING ASSOCIATION INC,PUBLIC WORKS TRANSIT,ORD 31011567,656855,2022-09-23T00:00:00Z,370
MISSOURIAN PUBLISHING ASSOCIATION INC,CITY COUNCIL,ORD 31012226,656855,2022-09-23T00:00:00Z,237
SCHINDLER ELEVATOR CORPORATION,PUBLIC WORKS PARKING,BILLING # 5000032210,656928,2022-09-23T00:00:00Z,563.82
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,POLICE,CUSTOMER NUMBER 7811857,14511,2022-09-23T00:00:00Z,73.9
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS TRANSIT,CUSTOMER NUMBER 7814402,14511,2022-09-23T00:00:00Z,58.42
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 7797775,14511,2022-09-23T00:00:00Z,27.25
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 7811903,14511,2022-09-23T00:00:00Z,11.51
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,ELECTRIC PRODUCTION,CUSTOMER NUMBER 7811746,14511,2022-09-23T00:00:00Z,63.37
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,FIRE,CUSTOMER NUMBER 7808586,14511,2022-09-23T00:00:00Z,18.66
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NUMBER 7811766,14511,2022-09-23T00:00:00Z,41.61
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,WATER TRANS & DISTRIB,CUSTOMER NUMBER 7811766,14511,2022-09-23T00:00:00Z,16.77
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 7797775,14511,2022-09-23T00:00:00Z,27.25
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS TRANSIT,CUSTOMER NUMBER 7814402,14511,2022-09-23T00:00:00Z,58.42
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS BUILDING MAINT,CUSTOMER NUMBER 7811734,14511,2022-09-23T00:00:00Z,17.09
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS BUILDING MAINT,CUSTOMER NUMBER 7811770,14511,2022-09-23T00:00:00Z,11.38
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS BUILDING MAINT,CUSTOMER NUMBER 7814346,14511,2022-09-23T00:00:00Z,13.3
ARAMARK UNIFORM & CAREER APPAREL GROUP INC,PUBLIC WORKS BUILDING MAINT,CUSTOMER NUMBER 7814246,14511,2022-09-23T00:00:00Z,16.87
RETRIEVEX INC,COMMUNITY DEVELOPMENT,CUSTOMER NUMBER LCTC0760,656924,2022-09-23T00:00:00Z,76.52
RETRIEVEX INC,COMMUNITY DEVELOPMENT,CUSTOMER NUMBER LCTC0760,656924,2022-09-23T00:00:00Z,79.08
RETRIEVEX INC,FINANCE,CUSTOMER NUMBER LCTC0780,656924,2022-09-23T00:00:00Z,19.95
RETRIEVEX INC,PUBLIC WORKS TRANSIT,CUSTOMER NUMBER LCTC0780,656924,2022-09-23T00:00:00Z,30.21
RETRIEVEX INC,PUBLIC WORKS,CUSTOMER NUMBER LCTC0780,656924,2022-09-23T00:00:00Z,7.1
RETRIEVEX INC,PUBLIC WORKS,CUSTOMER NUMBER LCTC0780,656924,2022-09-23T00:00:00Z,61.55
RETRIEVEX INC,SEWER,CUSTOMER NUMBER LCTC0770,656924,2022-09-23T00:00:00Z,26.86
RETRIEVEX INC,COMMUNITY RELATIONS,CUSTOMER NUMBER LCTC0780,656924,2022-09-23T00:00:00Z,3.85
AMERICAN TRUCK REPAIR LLC,PUBLIC WORKS FLEET MAINTENANCE,OWA CITY VEHICLES AND EQUIPMEN,656832,2022-09-23T00:00:00Z,130
AMERICAN TRUCK REPAIR LLC,PUBLIC WORKS FLEET MAINTENANCE,TOW TO 1403 BUSINESS LOOP 70 W,656832,2022-09-23T00:00:00Z,45
"AIRGAS, INC",PUBLIC WORKS AIRPORT,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,41.4
"AIRGAS, INC",SEWER,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,151.8
"AIRGAS, INC",WATER TRANS & DISTRIB,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,57.96
"AIRGAS, INC",SOLID WASTE,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,8.28
"AIRGAS, INC",PARKS & RECREATION,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,149.04
"AIRGAS, INC",ELECTRIC TRANS & DISTRIB,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,52.44
"AIRGAS, INC",ELECTRIC PRODUCTION,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,701.5
"AIRGAS, INC",FIRE,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,198.72
"AIRGAS, INC",ELECTRIC PRODUCTION,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,775
"AIRGAS, INC",PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,215.28
"AIRGAS, INC",WATER PRODUCTION,CUSTOMER NUMBER 1849124,14510,2022-09-23T00:00:00Z,24.84
A & W COMMUNICATIONS INC,POLICE,Kenwood radio repair,656825,2022-09-23T00:00:00Z,495
A & W COMMUNICATIONS INC,POLICE,Kenwood radio repair,656825,2022-09-23T00:00:00Z,495
ARROW TERMINAL LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 0301011,656835,2022-09-23T00:00:00Z,64.61
ARROW TERMINAL LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 0301011,656835,2022-09-23T00:00:00Z,465.12
ARROW TERMINAL LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 0301011,656835,2022-09-23T00:00:00Z,36.06
ARROW TERMINAL LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 0301011,656835,2022-09-23T00:00:00Z,27.08
AMERICAN CLEANING SYSTEMS INC,PUBLIC WORKS FLEET MAINTENANCE,CAR WASH TOKENS AND SUPPLIES F,656831,2022-09-23T00:00:00Z,186.56
AJ'S AUTO AIR CONDITIONING,PUBLIC WORKS FLEET MAINTENANCE,AIR CONDITIONING PARTS AND SUP,656828,2022-09-23T00:00:00Z,370.42
SIMON AND STRUEMPH ENGINEERING LLC,CAPITAL PROJECT,MKT WETLANDS/FORUM NATURE AREA,656930,2022-09-23T00:00:00Z,14800
MISSOURI DANCE EDUCATION ORGANIZATION,CULTURAL AFFAIRS,Missouri Dance Education Org-S,656914,2022-09-23T00:00:00Z,100
SOUTHERN UNIFORM AND TACTICAL INC,POLICE,ACCT # 805-1,656932,2022-09-23T00:00:00Z,196.5
SOUTHERN UNIFORM AND TACTICAL INC,POLICE,ACCT # 805-1,656932,2022-09-23T00:00:00Z,78.99
QSI INC,ELECTRIC TRANS & DISTRIB,CUST # 157729,14532,2022-09-23T00:00:00Z,22112.8
QSI INC,ELECTRIC TRANS & DISTRIB,CUST # 157729,14532,2022-09-23T00:00:00Z,17820.5
TRUAX PATIENT SERVICES LLC,POLICE,Narcan doses for supply,656938,2022-09-23T00:00:00Z,332.5
IDEAL FIRE SERVICES,SEWER,Inspection/Testing/Maint of Fi,656880,2022-09-23T00:00:00Z,276.75
SLATE TOWING AND PERFORMANCE,PUBLIC WORKS FLEET MAINTENANCE,TOWING PARTS FOR INVENTORY,656931,2022-09-23T00:00:00Z,195
SHI INTERNATIONAL CORP,INFORMATION TECHNOLOGY,CUST # 1086548,14538,2022-09-23T00:00:00Z,4350.85
TRANSIT HOLDINGS INC,PUBLIC WORKS FLEET MAINTENANCE,CUST # P90058,14539,2022-09-23T00:00:00Z,15.95
RIVER RELIEF INC,PARKS & RECREATION,Program Instructor - SEPTEMBER,656926,2022-09-23T00:00:00Z,1080
RIVER RELIEF INC,PARKS & RECREATION,Program Instructor - AUGUST,656926,2022-09-23T00:00:00Z,1120
INFINITECH CONSULTING LLC,INFORMATION TECHNOLOGY,Dell Latitude Laptop Battery r,14520,2022-09-23T00:00:00Z,4693
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 6057,14523,2022-09-23T00:00:00Z,1758.5
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 55178,14523,2022-09-23T00:00:00Z,84.43
ROCKIN RENTS LLC,PARKS & RECREATION,Inflatables for Family Fun Fes,14534,2022-09-23T00:00:00Z,998
"REFLECTIVE APPAREL FACTORY, INC",SOLID WASTE,SOLID WASTE UNIFORM SHIRTS,656923,2022-09-23T00:00:00Z,1173.32
AIR & WATER SOLUTIONS,ELECTRIC ADMINISTRATION,2801 W BROADWAY APT G1,656826,2022-09-23T00:00:00Z,100
"PROFESSIONAL TURF PRODUCTS, LP",PARKS & RECREATION,FLEET SUPPLIES,656920,2022-09-23T00:00:00Z,119.6
"PROFESSIONAL TURF PRODUCTS, LP",PARKS & RECREATION,FLEET SUPPLIES,656920,2022-09-23T00:00:00Z,12.14
RHAD BAKER CONSTRUCTION LLC,CAPITAL PROJECT,Wabash Drive Extension -- FINA,656925,2022-09-23T00:00:00Z,7000
MEAD & HUNT INC,PUBLIC WORKS AIRPORT,PROJ # R0333800-221438.01,14524,2022-09-23T00:00:00Z,161.25
ISCO INDUSTRIES INC,SOLID WASTE,Cell 6 - Construction Material,656882,2022-09-23T00:00:00Z,355.19
INLAND TRUCK PARTS & SERVICE,PUBLIC WORKS FLEET MAINTENANCE,ACCT # 016803,656881,2022-09-23T00:00:00Z,972.14
ITRON INCORPORATED,ELECTRIC TRANS & DISTRIB,Itron Hardware for Casteel,14521,2022-09-23T00:00:00Z,11660
ITRON INCORPORATED,ELECTRIC TRANS & DISTRIB,Itron Maintenance FY2022,14521,2022-09-23T00:00:00Z,6740
AVO MULTI-AMP CORP,ELECTRIC TRANS & DISTRIB,REF INV #5580025459,14513,2022-09-23T00:00:00Z,-21488.5
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUST # 2094,14537,2022-09-23T00:00:00Z,2144.83
ROYAL PAPERS INC,PUBLIC WORKS AIRPORT,CUST # 52685,14536,2022-09-23T00:00:00Z,272.55
ROYAL PAPERS INC,SOLID WASTE,CUST # 47631,14536,2022-09-23T00:00:00Z,453.59
ROYAL PAPERS INC,POLICE,CUST # 56272,14536,2022-09-23T00:00:00Z,49.9
JOB POINT,COMMUNITY DEVELOPMENT,Job Point Vocational Training,656883,2022-09-23T00:00:00Z,11114
MCKNIGHT TIRE COMPANY,PARKS & RECREATION,TUBES FOR EXISTING EQUIPMENT,656889,2022-09-23T00:00:00Z,274
C & S ENTERPRISES,WATER PRODUCTION,Acct#133926,656848,2022-09-23T00:00:00Z,274
CONSOLIDATED PWSD #1,SEWER,Termination for non-payment of,656857,2022-09-23T00:00:00Z,500
PUBLIC WATER DISTRICT NO 9,SEWER,Termination for non-payment of,656921,2022-09-23T00:00:00Z,400
STADIUM LODGING LLC,CONVENTION & TOURISM,lodging for MO Pickleball Dire,656933,2022-09-23T00:00:00Z,416.85
MARTIN MATTHEW GUGEL,HUMAN RESOURCES,PW Director candidate travel r,656888,2022-09-23T00:00:00Z,215
ROCK BRIDGE HIGH SCHOOL SHOW CHOIR BOOSTERS,ELECTRIC ADMINISTRATION,Half page advertiesement in Co,656927,2022-09-23T00:00:00Z,325
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,ACR - 3407 Snow Leopard Dr - 9,656900,2022-09-23T00:00:00Z,300
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,ACR - 1108 Torrey Pines Dr - 9,656897,2022-09-23T00:00:00Z,350
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,SES - 2207 Cherry Ridge Ln - 9,656903,2022-09-23T00:00:00Z,2373
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,ACR - 202 Pinewood Dr 1 - 9/19,656896,2022-09-23T00:00:00Z,500
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,ACR - 202 Pinewood Dr 2 - 9/19,656895,2022-09-23T00:00:00Z,350
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,SES - 106 Sondra Ave - 9/19/22,656902,2022-09-23T00:00:00Z,4452
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,ACR - 715 Columbine Ct - 9/19/,656901,2022-09-23T00:00:00Z,500
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 1412 Bradford Dr - 9/16/,656894,2022-09-23T00:00:00Z,234
MISC W&L EFFICIENCY REBATES,WATER ADMINISTRATION,TRB - 407 Longfellow Ln - 9/15,656899,2022-09-23T00:00:00Z,75
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 1413 W Worley St - 5/11/,656898,2022-09-23T00:00:00Z,700
ASSOCIATED ELECTRIC COOP,ELECTRIC TRANS & DISTRIB,Thomas Hill to Bolstad line ma,14512,2022-09-23T00:00:00Z,13001.08
VALLEY COLLECTION SERVICE,FIRE,August 2022 Contingency  Fee,656939,2022-09-23T00:00:00Z,11.65
VALLEY COLLECTION SERVICE,SOLID WASTE,August 2022 Contingency  Fee,656939,2022-09-23T00:00:00Z,88.31
COUNTY OF BOONE,CAPITAL PROJECT,FY22 Recorder fees for Public,656859,2022-09-23T00:00:00Z,30
COUNTY OF BOONE,STORM WATER,Hinkson Creek Water Chemical A,656858,2022-09-23T00:00:00Z,30.32
AT&T MOBILITY,ELECTRIC TRANS & DISTRIB,ACCOUNT NUMBER 826206337,656778,2022-09-20T00:00:00Z,92.2
AT&T MOBILITY,ELECTRIC PRODUCTION,ACCOUNT NUMBER 826206337,656778,2022-09-20T00:00:00Z,48.98
AT&T MOBILITY,COMMUNITY DEVELOPMENT,ACCOUNT NUMBER 287241646120,656778,2022-09-20T00:00:00Z,43.23
AT&T MOBILITY,COMMUNITY DEVELOPMENT,ACCOUNT NUMBER 287241646120,656778,2022-09-20T00:00:00Z,832.56
AT&T MOBILITY,COMMUNITY DEVELOPMENT,ACCOUNT NUMBER 287241646120,656778,2022-09-20T00:00:00Z,325.85
AT&T MOBILITY,COMMUNITY DEVELOPMENT,ACCOUNT NUMBER 287241646120,656778,2022-09-20T00:00:00Z,86.46
AT&T MOBILITY,CITY COUNCIL,ACCOUNT NUMBER 287315162628,656778,2022-09-20T00:00:00Z,54.18
AT&T MOBILITY,SOLID WASTE,ACCOUNT NUMBER 287267347669,656778,2022-09-20T00:00:00Z,51.84
AT&T MOBILITY,SOLID WASTE,ACCOUNT NUMBER 287267347669,656778,2022-09-20T00:00:00Z,51.84
AT&T MOBILITY,SOLID WASTE,ACCOUNT NUMBER 287267347669,656778,2022-09-20T00:00:00Z,474.9
AT&T MOBILITY,SOLID WASTE,ACCOUNT NUMBER 287267347669,656778,2022-09-20T00:00:00Z,172.14
AT&T MOBILITY,SOLID WASTE,ACCOUNT NUMBER 287267347669,656778,2022-09-20T00:00:00Z,69.9
AT&T MOBILITY,SOLID WASTE,ACCOUNT NUMBER 287267347669,656778,2022-09-20T00:00:00Z,178.72
AT&T MOBILITY,STORM WATER,ACCOUNT NUMBER 287267345273,656778,2022-09-20T00:00:00Z,169.24
AT&T MOBILITY,STORM WATER,ACCOUNT NUMBER 287267345273,656778,2022-09-20T00:00:00Z,51.84
AT&T MOBILITY,SEWER,ACCOUNT NUMBER 287267345273,656778,2022-09-20T00:00:00Z,632.73
AT&T MOBILITY,SEWER,ACCOUNT NUMBER 287267345273,656778,2022-09-20T00:00:00Z,56.1
AT&T MOBILITY,SEWER,ACCOUNT NUMBER 287267345273,656778,2022-09-20T00:00:00Z,230.13
AT&T MOBILITY,SEWER,ACCOUNT NUMBER 287267345273,656778,2022-09-20T00:00:00Z,378.69
AT&T MOBILITY,SEWER,ACCOUNT NUMBER 287267345273,656778,2022-09-20T00:00:00Z,71.83
AT&T MOBILITY,PUBLIC WORKS TRANSIT,ACCOUNT NUMBER 287247517616,656778,2022-09-20T00:00:00Z,206.16
AT&T MOBILITY,INFORMATION TECHNOLOGY,ACCOUNT NUMBER 877402365,656778,2022-09-20T00:00:00Z,381.6
AT&T MOBILITY,PUBLIC WORKS AIRPORT,ACCOUNT NUMBER 287301555067,656778,2022-09-20T00:00:00Z,86.46
BOONE ELECTRIC COOPERATIVE,PARKS & RECREATION,5212 N OAKLAND ACCT 14589004 M,656783,2022-09-20T00:00:00Z,50.47
BOONE ELECTRIC COOPERATIVE,POLICE,5001 E MEYER INDUSTRIAL ACCT 4,656783,2022-09-20T00:00:00Z,125.6
BOONE ELECTRIC COOPERATIVE,POLICE,5001 E MEYER INDUSTRIAL ACCT 4,656783,2022-09-20T00:00:00Z,609.25
ED MILLER AUTO SUPPLY INC,PUBLIC WORKS FLEET MAINTENANCE,BLANKET PO PARTS FOR INVENTORY,656791,2022-09-20T00:00:00Z,16.53
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,25
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,35
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,35
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,30
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,80
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,35
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,20
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,36
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,20
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14502,2022-09-20T00:00:00Z,35
